student_id,age,gender,attendance_rate,study_hours_per_week,assignment_score,quiz_score,midterm_score,continuous_assessment,previous_gpa,final_exam_score
STU101152,23,Male,78.35,12.3,46.62,50.44,64.42,65.23,2.51,50.29
STU101153,29,Male,63.69,12.15,81.33,71.79,53.36,52.1,2.21,51.55
STU101154,24,Male,68.81,26.97,71.53,69.41,72.19,76.7,2.44,66.5
STU101155,25,Male,78.28,18.61,81.68,74.0,59.16,67.29,2.21,50.23
STU101156,19,Male,100.0,25.21,82.65,60.82,86.71,77.83,3.61,92.03
STU101157,29,Male,78.35,10.17,59.42,67.76,49.78,69.85,2.59,52.81
STU101158,22,Male,74.71,10.62,48.55,52.46,52.42,51.84,2.32,53.98
STU101159,22,Female,76.09,17.48,71.2,73.7,64.79,74.21,2.78,72.72
STU101160,25,Female,61.78,14.37,68.0,47.07,55.7,54.46,2.39,45.42
STU101161,24,Female,70.12,5.92,68.91,64.92,67.05,71.13,2.65,55.53
STU101162,29,Male,72.6,5.96,61.78,50.06,48.44,55.22,1.36,48.63
STU101163,24,Female,90.29,12.48,68.8,60.57,83.75,62.42,2.66,48.71
STU101164,24,Female,80.07,26.8,94.36,87.5,79.55,83.56,2.88,92.04
STU101165,19,Female,70.98,20.79,62.31,56.03,55.11,59.02,1.94,59.6
STU101166,18,Female,81.07,24.63,88.11,93.68,91.33,82.47,3.55,85.76
STU101167,23,Male,71.83,20.51,76.04,62.28,57.31,78.95,2.85,67.21
STU101168,30,Male,60.9,8.92,49.79,55.06,57.91,44.42,1.66,55.03
STU101169,29,Female,78.45,0.0,65.08,45.21,71.7,58.14,1.11,59.3
STU101170,26,Female,77.32,8.6,72.23,60.16,44.83,73.11,1.79,55.67
STU101171,26,Male,76.85,15.34,75.9,70.09,88.03,71.13,2.38,83.4
STU101172,23,Male,85.8,7.07,89.71,78.65,69.73,66.5,2.63,78.06
STU101173,20,Male,100.0,24.67,85.22,89.59,73.22,88.9,3.44,72.93
STU101174,18,Female,48.22,6.02,46.67,71.05,38.8,59.91,1.87,32.19
STU101175,22,Female,86.8,5.93,78.69,61.02,60.05,74.1,2.07,52.81
STU101176,22,Female,61.36,4.78,51.08,64.58,52.24,64.54,2.05,55.49
STU101177,20,Male,64.87,14.08,68.44,52.72,44.2,61.82,2.52,34.55
STU101178,21,Male,75.18,0.0,64.49,62.39,55.94,75.57,2.3,49.52
STU101179,18,Male,68.77,16.37,66.26,58.05,53.35,71.32,3.15,65.14
STU101180,25,Male,59.93,9.94,52.84,40.59,61.93,38.3,1.43,45.5
STU101181,30,Female,80.11,14.97,59.15,76.27,71.28,66.68,1.72,63.74
STU101182,26,Female,62.69,14.81,51.02,69.82,62.85,69.88,2.52,73.78
STU101183,23,Female,76.92,12.93,57.01,76.09,58.23,78.83,2.21,69.43
STU101184,23,Male,100.0,18.09,91.04,80.94,79.11,83.89,3.45,83.44
STU101185,21,Female,100.0,17.73,76.85,69.13,63.24,73.76,2.49,60.09
STU101186,19,Female,78.35,14.16,74.04,70.31,64.8,66.24,2.79,65.2
STU101187,25,Male,73.87,15.04,66.01,53.62,71.68,57.78,2.22,56.24
STU101188,25,Female,65.7,14.5,72.35,79.41,63.84,71.13,2.52,64.13
STU101189,18,Female,89.78,14.42,73.43,80.03,73.41,73.92,2.71,66.3
STU101190,23,Female,88.94,13.6,85.36,65.54,66.54,78.41,2.5,69.1
STU101191,21,Male,82.98,8.79,55.1,83.78,74.05,91.62,2.54,71.19
STU101192,20,Male,71.48,18.39,61.17,60.3,64.49,74.06,2.47,58.52
STU101193,27,Male,69.0,2.11,70.73,55.71,64.14,50.73,1.17,44.59
STU101194,24,Male,81.68,4.38,66.93,70.13,55.16,71.41,1.92,67.55
STU101195,26,Male,78.63,13.88,60.84,85.12,100.0,87.75,3.86,82.3
STU101196,27,Female,93.58,21.08,83.59,73.31,90.38,62.23,2.28,83.51
STU101197,30,Male,72.63,18.91,58.63,66.9,68.6,83.16,2.63,68.4
STU101198,28,Male,94.91,27.63,98.92,77.13,86.85,78.09,3.15,84.36
STU101199,26,Female,76.51,19.12,85.41,77.83,87.85,90.65,3.4,84.37
STU101200,29,Female,72.4,16.28,88.5,75.59,68.41,80.1,1.99,63.2
STU101201,24,Male,60.62,7.41,56.77,37.15,59.02,59.63,1.93,53.46
STU101202,30,Female,98.56,25.91,75.87,91.82,100.0,78.22,3.46,92.82
STU101203,27,Male,94.37,21.82,75.16,73.87,79.63,88.91,2.82,70.32
STU101204,26,Male,100.0,22.14,85.72,89.25,68.96,93.15,3.13,73.34
STU101205,29,Female,98.79,22.62,97.53,83.57,96.11,86.09,3.58,90.43
STU101206,24,Male,65.44,14.04,42.47,49.48,64.11,62.67,1.75,60.99
STU101207,27,Male,53.8,7.92,58.69,75.38,55.31,47.58,1.75,45.93
STU101208,21,Male,42.76,3.08,33.6,34.48,21.42,44.14,1.39,66.47
STU101209,30,Female,89.36,15.01,76.71,80.14,78.31,82.91,3.1,83.32
STU101210,26,Male,78.5,16.91,91.05,68.11,90.76,81.9,3.02,69.7
STU101211,28,Female,83.65,15.04,81.97,96.87,54.95,82.84,2.66,64.39
STU101212,23,Male,62.04,10.87,66.04,60.9,35.81,54.02,2.22,33.4
STU101213,29,Female,78.17,11.39,76.78,68.75,58.5,64.29,2.91,67.76
STU101214,18,Male,90.01,13.34,71.59,81.36,81.8,73.21,2.49,83.22
STU101215,19,Male,83.97,29.48,79.71,82.48,57.23,71.13,3.18,63.16
STU101216,24,Female,88.08,19.97,60.79,71.49,72.69,72.05,2.18,75.94
STU101217,27,Female,97.51,22.25,67.9,76.38,81.29,63.54,2.04,69.31
STU101218,28,Male,87.56,8.24,71.91,53.25,66.53,67.39,3.08,62.1
STU101219,23,Male,90.67,12.8,73.86,79.46,67.49,84.37,2.97,74.55
STU101220,26,Male,77.8,23.64,84.67,72.04,77.03,70.46,2.9,80.26
STU101221,25,Male,58.08,0.0,59.18,59.66,42.36,37.47,1.48,30.72
STU101222,30,Female,81.98,20.83,83.36,83.31,86.27,87.84,2.75,68.91
STU101223,26,Male,98.2,18.3,79.1,90.65,74.11,71.79,2.86,74.71
STU101224,23,Female,89.57,13.17,80.83,76.23,77.02,84.48,2.96,88.57
STU101225,30,Male,82.31,14.48,80.95,64.72,70.92,94.59,2.46,73.51
STU101226,19,Male,86.89,19.67,80.85,100.0,75.46,79.73,3.21,83.93
STU101227,30,Male,55.48,0.0,50.42,47.64,53.39,57.3,1.42,55.85
STU101228,20,Male,100.0,23.72,83.14,89.62,81.85,86.52,3.53,91.13
STU101229,21,Male,77.16,17.47,70.16,51.68,65.5,52.46,2.57,60.73
STU101230,28,Female,97.41,12.89,85.93,89.96,83.31,60.35,2.88,66.47
STU101231,27,Male,100.0,16.7,72.59,55.27,79.77,60.31,2.8,72.94
STU101232,30,Female,65.71,10.25,72.23,75.47,58.61,55.61,1.79,45.73
STU101233,27,Male,54.77,14.25,65.51,71.08,65.78,87.68,2.52,71.75
STU101234,26,Male,81.45,20.02,69.77,79.19,61.36,86.5,2.99,65.62
STU101235,22,Male,77.92,10.75,81.86,73.33,61.03,60.87,2.62,66.47
STU101236,18,Male,70.69,15.06,74.51,50.4,34.06,56.65,1.88,37.76
STU101237,19,Female,69.09,12.91,53.18,70.31,45.3,58.41,2.36,45.16
STU101238,21,Female,84.47,9.38,80.02,84.5,86.14,60.5,3.7,74.11
STU101239,18,Female,92.73,24.4,100.0,95.33,83.5,80.88,3.44,84.1
STU101240,24,Female,55.3,2.43,47.36,45.88,52.02,53.25,1.44,38.96
STU101241,28,Male,100.0,26.34,100.0,100.0,92.96,97.43,3.87,86.17
STU101242,30,Male,94.3,15.01,84.24,83.25,68.02,69.57,2.77,61.46
STU101243,24,Female,78.35,20.94,72.23,83.97,75.55,84.66,2.23,76.14
STU101244,29,Male,65.12,8.25,86.65,46.14,76.71,56.22,2.88,54.93
STU101245,30,Male,77.8,16.14,77.83,69.9,76.76,74.84,2.84,68.17
STU101246,29,Female,77.8,11.21,74.78,72.24,64.04,62.6,2.37,45.82
STU101247,24,Female,70.15,2.52,59.7,45.65,48.97,67.68,1.99,41.92
STU101248,22,Female,67.67,13.24,63.36,50.42,58.87,63.36,1.9,54.26
STU101249,30,Male,90.41,27.98,79.14,98.37,100.0,84.69,3.2,91.8
STU101250,21,Female,71.01,0.0,46.12,45.33,48.71,53.93,1.75,48.83
STU101251,23,Male,84.08,22.41,68.52,70.82,64.21,80.51,2.8,70.27
STU101252,18,Male,74.55,12.71,66.93,57.85,54.68,59.53,1.95,51.57
STU101253,28,Male,69.78,0.0,69.27,63.21,53.26,70.14,1.85,61.49
STU101254,26,Female,100.0,19.66,95.01,94.84,94.18,88.77,3.89,88.54
STU101255,19,Female,72.0,12.31,63.86,78.77,46.37,65.78,1.84,37.37
STU101256,20,Female,76.86,0.1,79.52,51.94,62.67,65.37,1.01,65.91
STU101257,25,Male,65.47,10.79,85.05,72.95,57.98,62.02,2.35,48.52
STU101258,25,Male,71.37,9.98,55.94,42.51,70.61,67.6,2.96,62.97
STU101259,28,Male,77.26,17.28,78.43,55.92,69.72,64.39,2.8,74.46
STU101260,21,Female,77.46,16.86,62.89,85.05,65.58,58.27,2.37,58.39
STU101261,30,Male,86.88,24.25,77.02,83.9,41.97,75.35,2.6,57.59
STU101262,23,Male,86.89,10.18,58.43,73.11,62.04,89.27,2.68,70.18
STU101263,28,Female,64.84,11.28,59.29,73.32,58.58,57.86,1.53,58.06
STU101264,21,Male,99.22,21.12,84.42,66.69,75.76,82.41,2.52,77.91
STU101265,18,Female,65.21,17.89,72.23,85.19,71.65,77.14,2.58,68.48
STU101266,18,Male,76.77,17.28,57.36,54.22,57.41,55.63,2.81,70.81
STU101267,22,Female,88.63,21.71,80.86,89.77,91.23,80.48,3.09,89.21
STU101268,30,Male,71.41,17.53,62.25,96.34,56.65,80.99,2.99,49.1
STU101269,18,Male,91.58,16.92,86.83,73.39,90.61,71.13,2.78,79.77
STU101270,22,Male,89.53,21.97,95.35,97.24,92.42,84.16,1.93,87.97
STU101271,19,Male,70.55,25.23,83.18,93.91,86.16,69.76,3.4,63.69
STU101272,30,Female,91.19,24.02,88.49,72.58,83.66,73.03,3.03,73.61
STU101273,26,Male,78.35,17.85,66.96,91.02,64.53,75.81,2.76,74.22
STU101274,27,Male,75.94,15.07,70.42,60.15,64.86,42.04,2.71,62.71
STU101275,27,Female,73.15,13.14,85.52,66.86,62.03,75.78,2.45,59.01
STU101276,26,Male,49.01,4.74,48.2,52.05,53.91,58.98,1.33,53.59
STU101277,28,Female,72.93,30.26,89.01,77.14,78.27,94.58,2.78,95.46
STU101278,18,Female,66.4,20.74,67.91,100.0,62.68,84.86,2.46,56.87
STU101279,29,Male,94.34,21.86,80.39,70.31,77.09,83.18,2.77,68.6
STU101280,27,Female,85.11,7.45,63.07,84.86,61.27,76.8,1.81,73.08
STU101281,27,Male,90.75,14.77,79.4,54.85,77.38,74.6,2.41,79.08
STU101282,23,Male,64.5,5.11,60.05,25.6,48.95,51.92,1.75,45.58
STU101283,28,Male,70.23,15.04,66.98,70.31,39.76,63.11,1.13,42.11
STU101284,22,Female,54.01,0.0,41.48,49.58,26.48,38.28,0.56,31.55
STU101285,18,Female,70.11,17.41,69.09,83.36,62.08,65.75,2.32,66.46
STU101286,29,Female,70.51,10.96,74.81,77.42,71.84,82.83,2.07,75.71
STU101287,21,Female,64.79,11.35,51.86,61.84,38.11,55.08,1.94,36.83
STU101288,19,Male,79.75,15.93,53.11,78.7,75.53,76.51,1.83,66.61
STU101289,26,Female,82.02,9.46,61.82,67.71,78.43,71.13,2.83,81.21
STU101290,21,Female,73.4,1.53,62.88,69.21,60.17,48.99,1.28,57.32
STU101291,29,Female,89.77,33.33,98.65,86.09,98.74,89.58,3.49,100.0
STU101292,23,Female,75.52,14.39,72.23,62.9,65.24,69.46,2.04,64.55
STU101293,18,Female,62.54,3.11,61.42,66.26,61.02,51.86,2.41,53.44
STU101294,30,Male,79.25,12.1,61.97,73.13,75.01,61.69,2.31,60.19
STU101295,24,Female,64.32,31.08,56.28,81.65,73.2,64.77,2.25,64.76
STU101296,21,Female,51.98,12.94,66.82,67.01,67.39,67.06,2.22,70.75
STU101297,26,Female,100.0,31.08,72.23,79.89,96.27,69.53,3.21,87.2
STU101298,24,Male,84.75,1.6,68.57,76.03,68.69,55.95,2.02,52.17
STU101299,18,Female,85.99,24.78,77.2,79.7,91.45,96.75,3.56,81.31
STU101300,27,Male,71.82,17.18,83.17,81.87,69.12,61.38,2.09,79.03
STU101301,23,Male,95.36,17.64,67.59,69.92,67.0,71.13,2.9,65.91
STU101302,27,Female,81.64,17.92,85.67,78.57,100.0,84.73,3.18,88.45
STU101303,29,Male,93.15,22.04,91.77,90.97,84.23,83.83,2.89,88.25
STU101304,25,Female,97.81,27.8,89.38,77.63,82.36,72.37,2.44,76.05
STU101305,26,Male,63.31,24.09,67.16,55.48,73.15,49.67,2.28,45.99
STU101306,21,Female,73.42,20.29,72.23,81.5,78.93,67.1,1.99,60.07
STU101307,21,Female,34.72,0.0,56.97,31.5,30.61,45.61,1.29,24.67
STU101308,23,Male,74.33,12.66,59.46,70.36,48.47,81.4,2.31,46.1
STU101309,29,Female,84.77,20.42,91.84,82.39,77.96,99.67,2.52,90.29
STU101310,24,Male,90.42,16.04,91.14,61.04,81.78,83.13,2.49,82.67
STU101311,22,Female,82.04,13.71,60.17,58.61,59.57,69.25,2.87,72.98
STU101312,28,Female,100.0,23.83,78.29,92.66,88.56,87.5,3.19,79.98
STU101313,29,Male,92.05,6.69,64.66,78.14,62.15,66.56,3.13,64.2
STU101314,29,Female,71.07,14.89,73.03,54.41,42.96,57.37,2.15,53.98
STU101315,21,Female,69.85,14.3,61.83,55.88,68.88,78.2,2.39,53.93
STU101316,27,Female,61.53,5.06,61.25,63.6,63.14,55.47,1.95,69.56
STU101317,25,Female,77.75,19.47,73.78,84.94,77.51,80.18,2.93,84.34
STU101318,23,Male,85.05,11.91,81.99,82.55,75.38,76.67,3.03,77.56
STU101319,23,Female,81.36,15.9,72.44,78.97,68.84,55.92,3.19,63.63
STU101320,19,Male,77.17,15.95,61.37,60.14,61.84,57.42,1.67,48.95
STU101321,24,Male,69.84,17.01,62.06,77.13,73.96,73.28,2.77,66.47
STU101322,24,Female,48.13,0.0,40.02,44.57,27.57,59.59,1.58,45.43
STU101323,29,Male,85.97,18.81,85.5,81.01,62.46,76.52,2.7,67.0
STU101324,29,Female,78.19,15.22,69.77,65.91,54.93,77.97,3.15,67.86
STU101325,20,Male,49.43,3.41,51.89,55.24,71.08,49.44,2.56,62.47
STU101326,26,Female,76.62,13.54,55.87,74.16,63.93,70.15,2.76,66.47
STU101327,19,Female,68.49,15.61,66.88,46.48,79.17,57.72,2.18,68.26
STU101328,26,Male,100.0,27.12,82.73,100.0,88.91,96.09,2.96,99.28
STU101329,22,Male,73.04,0.17,51.98,57.51,72.9,60.46,2.23,65.53
STU101330,24,Male,63.71,17.82,68.22,45.33,84.17,89.8,3.14,77.29
STU101331,27,Female,71.32,8.58,62.0,59.5,47.88,59.71,1.24,41.95
STU101332,23,Female,74.42,2.16,55.71,59.27,62.18,50.95,2.6,63.85
STU101333,28,Male,69.45,12.62,71.87,62.48,68.38,76.57,2.55,65.07
STU101334,24,Female,82.49,16.19,77.93,87.33,72.16,64.83,1.76,66.03
STU101335,30,Male,67.69,21.89,66.95,78.29,78.69,79.49,2.66,77.74
STU101336,26,Male,91.16,8.79,65.81,72.14,90.85,67.84,2.52,77.31
STU101337,21,Male,66.91,16.93,76.45,65.01,75.75,77.21,2.13,72.07
STU101338,28,Female,76.47,10.9,79.96,82.31,82.85,67.25,2.57,74.64
STU101339,23,Female,91.3,20.15,67.63,50.61,68.12,80.9,2.95,69.14
STU101340,24,Female,78.35,13.22,75.52,95.02,64.17,57.47,2.22,62.93
STU101341,19,Female,75.89,13.59,74.79,70.31,90.52,67.47,3.09,59.11
STU101342,19,Female,75.84,18.13,74.92,90.61,62.11,79.41,2.08,65.56
STU101343,25,Male,82.09,14.05,72.23,68.64,65.39,96.75,2.97,66.17
STU101344,20,Male,87.39,15.04,67.81,79.55,61.02,75.12,2.79,74.08
STU101345,30,Female,84.09,17.19,93.57,63.44,84.49,63.17,3.04,63.11
STU101346,29,Female,82.13,0.0,59.19,37.41,73.53,46.51,2.86,57.5
STU101347,27,Female,68.15,4.53,61.63,66.99,59.33,68.58,1.68,60.62
STU101348,27,Male,47.48,7.39,72.89,55.74,53.49,71.05,1.97,52.34
STU101349,25,Female,62.35,10.31,61.2,46.05,35.85,71.13,1.19,35.24
STU101350,18,Female,100.0,27.23,92.72,56.12,92.35,90.62,2.9,93.57
STU101351,23,Female,46.45,6.98,42.13,40.43,53.25,41.47,1.19,33.89
STU101352,24,Female,100.0,17.69,78.65,86.19,71.82,87.87,3.24,77.9
STU101353,29,Male,73.02,13.71,60.93,50.11,45.86,65.85,2.68,50.34
STU101354,20,Male,99.77,25.84,87.35,84.82,85.8,100.0,3.74,95.56
STU101355,24,Male,59.38,0.0,60.94,38.94,48.75,53.14,1.27,41.86
STU101356,22,Male,71.82,19.09,70.7,55.39,73.33,76.61,2.49,69.39
STU101357,19,Female,100.0,25.36,81.85,85.02,98.0,84.9,2.52,88.18
STU101358,19,Female,89.09,17.87,78.45,56.33,78.35,69.42,2.52,73.83
STU101359,22,Male,69.5,11.48,73.15,71.14,47.22,67.09,2.27,50.75
STU101360,19,Male,44.91,0.0,54.94,48.95,49.18,29.12,1.56,41.44
STU101361,18,Female,62.32,10.22,56.26,61.23,63.74,57.31,1.8,56.43
STU101362,22,Female,99.37,24.85,76.24,97.0,78.88,88.12,3.12,76.99
STU101363,20,Male,73.95,15.83,78.17,63.61,62.41,62.42,2.21,62.86
STU101364,25,Female,75.68,14.96,72.23,42.3,45.34,73.43,2.42,47.07
STU101365,18,Male,81.62,17.73,77.13,70.64,68.69,83.58,2.5,66.47
STU101366,21,Male,60.07,5.7,52.5,43.84,67.96,58.73,1.45,54.81
STU101367,23,Male,95.28,22.83,70.1,89.15,68.79,74.53,3.01,56.57
STU101368,30,Female,75.13,15.51,72.23,61.65,52.38,63.22,2.47,57.26
STU101369,26,Female,77.63,17.63,63.58,81.68,91.16,71.64,3.3,91.37
STU101370,29,Female,56.6,10.86,55.41,77.92,66.88,82.65,2.34,65.04
STU101371,22,Male,57.54,0.0,69.34,44.71,53.38,47.59,1.57,49.65
STU101372,23,Female,68.26,2.51,74.83,65.72,64.1,60.67,2.07,54.53
STU101373,23,Female,80.78,17.0,82.23,77.51,69.01,85.97,2.84,88.44
STU101374,29,Male,90.27,23.71,66.59,96.7,70.39,68.28,2.89,66.47
STU101375,30,Male,79.01,11.66,74.25,82.96,84.94,79.17,2.43,87.96
STU101376,24,Male,75.32,17.06,80.32,69.24,71.91,71.55,2.43,84.18
STU101377,27,Female,80.51,8.92,65.91,61.58,79.14,71.13,2.14,62.04
STU101378,24,Male,66.02,8.89,71.5,65.73,71.91,79.66,2.53,59.73
STU101379,25,Male,77.79,7.55,54.2,56.47,65.66,55.03,2.52,80.32
STU101380,30,Female,85.68,22.13,63.16,77.57,62.99,87.37,2.46,68.55
STU101381,21,Female,82.19,14.29,77.63,67.95,75.79,82.06,2.74,68.33
STU101382,22,Female,71.12,8.97,67.7,64.05,60.48,62.85,2.52,63.57
STU101383,29,Female,58.95,2.93,58.94,52.03,33.56,67.2,1.6,31.17
STU101384,23,Male,92.94,22.81,90.29,94.01,81.99,80.81,2.85,81.29
STU101385,21,Female,100.0,12.49,69.02,54.05,54.67,62.49,1.87,49.88
STU101386,25,Male,93.82,6.09,86.13,54.15,71.56,78.21,2.59,77.39
STU101387,22,Male,100.0,25.31,100.0,91.39,88.14,100.0,4.0,66.47
STU101388,29,Female,89.6,19.36,80.76,72.9,67.68,53.79,3.32,59.85
STU101389,29,Male,91.66,26.86,89.9,100.0,88.65,68.73,2.91,75.36
STU101390,21,Male,74.59,12.41,68.55,70.31,57.5,53.94,2.17,66.47
STU101391,24,Female,82.66,25.54,69.14,94.99,77.71,87.56,2.27,72.66
STU101392,30,Male,87.52,8.1,80.55,79.92,56.12,73.25,2.55,64.17
STU101393,27,Male,70.52,19.27,80.91,54.28,71.8,57.68,2.89,66.89
STU101394,20,Female,78.35,37.38,77.88,84.3,99.25,100.0,4.0,100.0
STU101395,25,Female,61.62,13.57,82.93,51.72,67.17,73.11,1.74,55.99
STU101396,26,Female,81.59,15.56,68.39,85.94,64.6,68.92,2.13,61.88
STU101397,26,Male,63.77,15.04,61.62,68.24,40.52,66.27,2.1,44.98
STU101398,18,Female,94.15,17.6,79.84,84.0,70.39,77.33,2.38,64.64
STU101399,21,Female,63.47,6.9,64.53,57.83,53.51,74.91,2.28,54.1
STU101400,29,Male,94.52,15.04,100.0,77.01,68.38,93.68,3.23,90.19
STU101401,21,Male,62.84,0.0,52.71,42.81,55.79,68.17,1.23,39.33
STU101402,21,Male,86.28,20.27,74.76,82.73,77.89,81.06,2.82,73.89
STU101403,22,Female,70.52,13.96,65.63,63.85,56.7,65.45,1.75,55.93
STU101404,20,Male,87.86,11.36,71.73,85.04,89.86,87.68,3.35,74.43
STU101405,20,Female,70.55,15.73,74.41,73.96,74.05,86.09,2.57,58.43
STU101406,22,Female,62.97,10.71,59.0,72.11,40.56,63.04,2.01,43.25
STU101407,29,Male,77.71,20.07,72.72,70.99,79.26,80.33,1.87,64.89
STU101408,18,Female,64.85,16.45,53.97,71.53,56.03,57.42,2.21,66.47
STU101409,21,Male,91.68,24.23,75.42,86.94,87.78,72.64,3.39,76.48
STU101410,18,Male,77.82,14.76,52.46,53.32,60.12,63.86,1.71,59.51
STU101411,25,Female,71.14,11.57,64.4,71.81,51.75,61.57,2.21,55.7
STU101412,21,Male,77.34,18.37,59.42,76.94,67.52,57.43,2.41,62.71
STU101413,28,Female,94.77,23.42,66.48,86.19,68.45,85.78,3.85,86.16
STU101414,25,Female,78.2,9.96,68.93,69.64,60.07,92.61,1.83,68.85
STU101415,28,Male,80.0,13.96,55.76,77.41,66.52,71.13,2.83,55.46
STU101416,26,Male,81.06,16.23,90.4,78.48,72.03,81.62,2.5,66.56
STU101417,23,Male,69.75,1.55,47.71,56.17,36.09,47.69,1.44,66.47
STU101418,29,Female,66.98,15.04,66.13,56.95,50.82,52.45,1.78,58.98
STU101419,24,Female,79.74,13.05,71.02,77.36,64.59,59.67,2.4,59.01
STU101420,30,Male,69.15,15.16,55.2,69.78,66.05,64.67,1.89,76.53
STU101421,30,Female,66.88,2.47,51.86,43.98,42.18,52.14,2.07,43.64
STU101422,25,Female,86.65,13.75,87.33,75.94,76.88,85.13,3.31,77.55
STU101423,26,Female,75.96,19.95,80.73,64.42,58.63,93.57,2.29,69.17
STU101424,21,Male,86.93,20.12,81.4,60.95,57.69,74.71,2.8,76.55
STU101425,28,Male,78.35,12.63,59.0,89.01,70.82,58.45,2.03,77.2
STU101426,26,Male,80.91,9.78,78.0,87.5,84.19,75.27,2.56,75.83
STU101427,29,Male,92.03,17.43,71.92,87.43,76.44,70.6,3.29,75.93
STU101428,21,Male,75.93,14.84,78.42,71.55,61.54,64.2,2.13,55.48
STU101429,28,Male,82.14,12.33,85.27,69.48,68.63,71.13,3.05,82.19
STU101430,24,Male,64.16,6.4,51.36,49.85,70.34,71.31,2.26,66.85
STU101431,20,Male,87.66,14.85,75.58,69.09,30.41,79.97,2.48,38.27
STU101432,20,Male,88.98,27.77,73.92,75.71,100.0,81.22,3.2,93.4
STU101433,25,Female,92.38,23.52,92.09,91.01,83.91,70.51,3.2,85.0
STU101434,24,Female,96.23,15.04,72.23,86.44,58.81,76.59,2.76,58.82
STU101435,19,Male,83.69,15.71,77.84,81.79,96.12,73.56,2.43,76.08
STU101436,23,Female,86.49,11.86,79.02,72.83,44.4,81.94,2.15,66.47
STU101437,26,Male,72.06,10.25,67.96,48.0,39.89,39.14,2.18,49.92
STU101438,22,Female,67.32,7.77,61.43,48.14,37.09,54.89,2.07,38.72
STU101439,30,Female,59.87,0.0,72.23,58.61,49.81,63.18,2.03,42.15
STU101440,28,Male,78.95,20.57,84.52,71.0,78.1,75.75,1.91,82.07
STU101441,24,Female,75.23,25.3,61.14,63.4,63.39,76.52,2.35,68.53
STU101442,30,Female,100.0,24.29,83.1,81.06,77.32,95.12,3.29,68.64
STU101443,23,Female,90.97,18.73,68.1,78.04,80.92,82.37,3.42,84.92
STU101444,19,Male,67.68,16.7,62.37,45.65,56.53,70.81,1.93,44.44
STU101445,18,Male,88.74,21.3,69.74,78.95,92.45,71.13,2.48,71.1
STU101446,30,Female,70.14,9.51,54.56,72.35,72.64,62.04,2.24,67.01
STU101447,30,Male,88.71,14.24,64.95,72.87,70.27,81.07,3.04,76.05
STU101448,27,Female,97.5,17.81,76.09,66.74,74.52,74.93,2.99,69.49
STU101449,19,Female,94.08,23.42,87.05,93.95,64.65,74.65,2.81,56.27
STU101450,21,Male,73.56,16.52,71.35,78.18,68.38,60.27,2.87,79.32
STU101451,18,Male,88.34,22.51,91.41,77.01,79.91,87.38,2.97,91.24
STU101452,18,Male,51.49,6.03,61.29,39.54,68.38,50.81,1.63,44.73
STU101453,21,Male,94.33,15.04,75.11,83.12,90.18,83.93,2.92,82.73
STU101454,25,Female,77.76,19.12,65.13,72.6,83.33,74.31,2.87,70.05
STU101455,18,Female,87.34,13.94,73.8,65.56,64.16,73.51,2.7,65.79
STU101456,30,Male,45.88,11.97,53.05,31.44,43.64,71.13,1.59,46.2
STU101457,23,Female,84.97,9.4,80.53,75.33,78.99,77.74,1.9,76.85
STU101458,21,Female,93.09,25.11,83.32,87.69,82.89,88.78,3.56,73.41
STU101459,24,Female,74.07,23.39,74.73,80.89,62.07,64.36,2.55,64.52
STU101460,28,Male,78.04,24.49,78.01,78.43,100.0,71.13,3.21,98.41
STU101461,22,Female,78.35,18.93,75.69,85.23,68.09,86.72,2.53,67.76
STU101462,18,Female,83.07,22.86,86.32,79.62,98.3,68.08,3.01,75.68
STU101463,18,Male,83.29,16.41,73.8,66.15,64.8,72.39,2.53,74.89
STU101464,29,Female,69.02,8.54,53.68,54.53,52.06,59.91,2.83,48.94
STU101465,19,Female,76.07,12.53,74.99,88.8,48.55,62.98,2.34,38.98
STU101466,26,Male,80.69,16.93,93.87,85.8,93.4,82.75,2.89,70.56
STU101467,22,Female,100.0,15.04,78.32,91.67,81.52,73.1,2.62,81.59
STU101468,28,Female,68.17,6.61,45.71,63.84,67.23,79.33,2.26,54.54
STU101469,18,Female,100.0,31.79,93.52,81.52,100.0,81.74,4.0,81.27
STU101470,29,Male,86.07,20.41,89.89,89.93,90.85,85.14,2.61,66.47
STU101471,24,Female,96.18,15.12,71.58,72.8,63.21,72.57,2.71,59.68
STU101472,23,Female,78.77,23.93,84.93,76.69,72.67,85.56,2.73,78.39
STU101473,20,Female,80.75,12.14,73.77,80.03,93.34,79.38,3.31,85.35
STU101474,30,Male,91.91,16.25,76.94,80.45,74.52,87.43,3.13,78.56
STU101475,21,Male,41.63,0.0,51.32,61.77,27.34,49.47,1.98,24.03
STU101476,24,Female,79.43,18.12,67.73,76.94,83.63,60.57,2.82,78.35
STU101477,23,Male,81.59,10.97,78.58,69.4,67.53,64.74,2.35,55.11
STU101478,20,Male,84.06,15.04,78.53,61.1,61.88,71.13,2.55,75.39
STU101479,23,Male,67.96,6.97,59.89,72.97,61.32,74.12,1.92,59.11
STU101480,19,Female,54.44,26.09,54.66,57.24,58.42,73.56,1.12,55.46
STU101481,18,Male,59.16,0.0,70.51,45.65,40.36,66.44,1.94,46.48
STU101482,21,Female,78.35,37.26,94.72,93.49,97.78,71.13,3.2,97.1
